Venue ID,Name,Category,Latitude,Longitude,Budget,Atmosphere,Taste,Cost_Performance,Service,Access
4b5f7c94f964a52033bd29e3,Convenience Store 29e3,Convenience Store,34.708673,135.525429,Low,4,4,9,6,8
4b5f7f3ff964a520d1bd29e3,Bakery 29e3,Bakery,34.696599,135.489947,High,4,8,4,5,7
4b5f88f1f964a52015c029e3,Office 29e3,Office,34.687128,135.484321,High,4,8,5,4,6
4b5f8b5af964a5209ec029e3,Caf�� 29e3,Caf��,34.70503,135.498558,Low,7,4,5,6,9
4b5f95dbf964a5200bc329e3,Event Space 29e3,Event Space,34.683809,135.509227,Low,5,5,6,5,6
4b5fa246f964a5209fc529e3,Japanese Restaurant 29e3,Japanese Restaurant,34.697219,135.493556,Low,4,6,6,7,6
4b5faf47f964a5200cc829e3,Building 29e3,Building,34.684341,135.506512,Low,6,9,4,7,9
4b5fb0b4f964a52054c829e3,Japanese Restaurant 29e3,Japanese Restaurant,34.682472,135.503647,Medium,8,4,4,8,6
4b5fb5f6f964a52072c929e3,Wine Bar 29e3,Wine Bar,34.707001,135.512246,Low,10,5,6,5,8
4b5fb6fff964a5209ac929e3,Indian Restaurant 29e3,Indian Restaurant,34.698805,135.496404,High,4,4,7,4,4
4b5fbfc3f964a52036cb29e3,Japanese Restaurant 29e3,Japanese Restaurant,34.691829,135.493361,Low,7,9,9,7,8
4b5fc0e4f964a52078cb29e3,Japanese Restaurant 29e3,Japanese Restaurant,34.712313,135.528878,Medium,4,4,8,9,6
4b5fc322f964a520e0cb29e3,Sake Bar 29e3,Sake Bar,34.705613,135.495814,High,8,6,8,9,8
4b5fc543f964a5202dcc29e3,Building 29e3,Building,34.696296,135.499425,Medium,4,8,8,9,6
4b5fc6e5f964a52060cc29e3,Building 29e3,Building,34.698155,135.4934,Low,5,4,9,6,5
4b5fc74af964a5206fcc29e3,Sake Bar 29e3,Sake Bar,34.684554,135.503579,High,7,9,6,4,5
4b5fcef8f964a52081cd29e3,Liquor Store 29e3,Liquor Store,34.687304,135.491118,Low,9,9,6,7,4
4b5fdad9f964a520dbce29e3,Office 29e3,Office,34.704629,135.510669,High,8,6,5,5,6
4b5fe38bf964a520b9cf29e3,Convention Center 29e3,Convention Center,34.693952,135.489372,High,9,5,7,4,7
4b5fe693f964a52022d029e3,Building 29e3,Building,34.689049,135.501836,High,5,8,4,4,6
4b5fed58f964a520d8d029e3,Convenience Store 29e3,Convenience Store,34.684208,135.506701,Medium,6,8,9,4,8
4b5feedef964a52000d129e3,Police Station 29e3,Police Station,34.701665,135.499771,Low,6,6,4,7,5
4b5fef6af964a5200ad129e3,Building 29e3,Building,34.700206,135.49737,Medium,6,9,9,6,7
4b5fef9ef964a5200dd129e3,Historic Site 29e3,Historic Site,34.691239,135.503266,Medium,7,8,9,8,9
4b5fefeaf964a52017d129e3,Coffee Shop 29e3,Coffee Shop,34.699917,135.497655,Low,6,5,4,8,7
4b5ff05ef964a5201fd129e3,Coffee Shop 29e3,Coffee Shop,34.70034,135.497499,Low,9,6,7,8,8
4b5ff0ccf964a52031d129e3,Convenience Store 29e3,Convenience Store,34.699456,135.499667,Low,5,5,4,8,7
4b5ff403f964a52091d129e3,Caf�� 29e3,Caf��,34.698931,135.499449,High,6,5,5,6,7
4b5ff4a1f964a520a2d129e3,Chinese Restaurant 29e3,Chinese Restaurant,34.698966,135.499427,Medium,7,8,8,9,9
4b5ff763f964a520f0d129e3,Burger Joint 29e3,Burger Joint,34.699561,135.497853,Medium,4,5,8,7,6
4b5ff80cf964a52007d229e3,Grocery Store 29e3,Grocery Store,34.714194,135.506594,Medium,7,5,9,7,4
4b5ff911f964a52022d229e3,Grocery Store 29e3,Grocery Store,34.71109,135.504321,Medium,5,9,6,9,4
4b5ffaf0f964a52068d229e3,Coffee Shop 29e3,Coffee Shop,34.700144,135.520102,Medium,6,6,4,9,5
4b5ffc0cf964a52082d229e3,Convenience Store 29e3,Convenience Store,34.701513,135.503644,High,5,8,4,4,9
4b5ffc51f964a52089d229e3,Convenience Store 29e3,Convenience Store,34.702565,135.504513,Low,9,6,9,7,5
4b5ffce4f964a5209cd229e3,Chinese Restaurant 29e3,Chinese Restaurant,34.701992,135.502713,High,5,8,8,5,8
4b5ffdaef964a520b1d229e3,Ramen /  Noodle House 29e3,Ramen /  Noodle House,34.700102,135.499437,High,6,10,5,7,5
4b5ffe7ff964a520cbd229e3,Ramen /  Noodle House 29e3,Ramen /  Noodle House,34.698949,135.498891,High,7,6,9,4,4
4b5fff86f964a520e6d229e3,Restaurant 29e3,Restaurant,34.700736,135.49911,Low,8,4,9,5,7
4b60022cf964a52025d329e3,Convenience Store 29e3,Convenience Store,34.690851,135.503564,Low,8,5,9,8,6
4b600413f964a52053d329e3,Coffee Shop 29e3,Coffee Shop,34.710272,135.496651,Medium,5,9,6,5,8
4b6039d0f964a520d0da29e3,Sake Bar 29e3,Sake Bar,34.689843,135.502795,High,10,4,7,5,8
4b604235f964a52052dc29e3,Ramen /  Noodle House 29e3,Ramen /  Noodle House,34.712214,135.498373,Medium,4,7,8,6,9
4b604310f964a52081dc29e3,Ramen /  Noodle House 29e3,Ramen /  Noodle House,34.687597,135.49778,Low,5,10,5,6,9
4b604490f964a520cadc29e3,Hospital 29e3,Hospital,34.708887,135.511031,Low,6,4,6,8,7
4b604562f964a520f4dc29e3,Chinese Restaurant 29e3,Chinese Restaurant,34.711393,135.511161,Low,6,5,8,8,6
4b6045a2f964a520fedc29e3,Chinese Restaurant 29e3,Chinese Restaurant,34.706251,135.511355,Low,6,7,4,6,6
4b604ad3f964a52000de29e3,Convenience Store 29e3,Convenience Store,34.715001,135.506645,High,9,5,9,9,8
4b604bf2f964a52030de29e3,Korean Restaurant 29e3,Korean Restaurant,34.714811,135.507565,Medium,4,5,7,7,6
4b604c88f964a52056de29e3,Convenience Store 29e3,Convenience Store,34.684544,135.501809,Low,6,7,6,4,9
4b604d2af964a52076de29e3,Diner 29e3,Diner,34.711958,135.510427,Medium,6,8,6,5,4
4b6065cef964a520a2e329e3,Building 29e3,Building,34.686995,135.504138,Low,5,5,8,4,4
4b6095faf964a520e6ee29e3,Bed & Breakfast 29e3,Bed & Breakfast,34.687887,135.502388,Medium,4,4,4,8,6
4b609a99f964a520beef29e3,Japanese Restaurant 29e3,Japanese Restaurant,34.698684,135.495865,Medium,5,4,6,6,5
4b60b96cf964a52006f629e3,Hotel 29e3,Hotel,34.705273,135.502828,Low,8,7,5,8,9
4b60d568f964a5205bfc29e3,Subway 29e3,Subway,34.711032,135.496874,Low,9,5,7,6,8
4b60d80ff964a5201ffd29e3,Train Station 29e3,Train Station,34.692582,135.501011,Medium,7,6,6,4,8
4b60e148f964a52072ff29e3,Mall 29e3,Mall,34.700326,135.497614,High,4,5,4,4,7
4b60f0dcf964a52088022ae3,Building 2ae3,Building,34.693697,135.49818,Low,9,6,8,4,8
4b60fb27f964a5207e042ae3,Coffee Shop 2ae3,Coffee Shop,34.702579,135.496321,Low,10,9,4,5,5
4b60fe83f964a52014052ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.695956,135.496745,High,7,6,5,4,8
4b60ff7ff964a52043052ae3,BBQ Joint 2ae3,BBQ Joint,34.68689,135.487384,High,5,5,4,5,8
4b61039ff964a5201c062ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.707193,135.512111,Low,9,7,9,7,4
4b61062bf964a52096062ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.699494,135.498424,Low,6,5,6,8,5
4b6106bef964a520aa062ae3,Convenience Store 2ae3,Convenience Store,34.699875,135.499223,Low,9,7,6,5,6
4b610acbf964a5207d072ae3,Korean Restaurant 2ae3,Korean Restaurant,34.695658,135.496992,Low,5,4,9,6,7
4b610af6f964a5208a072ae3,Train Station 2ae3,Train Station,34.694256,135.499792,Medium,7,8,5,6,8
4b61129ef964a520ac082ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.696241,135.494497,Medium,6,5,7,4,7
4b61134cf964a520c6082ae3,BBQ Joint 2ae3,BBQ Joint,34.690593,135.494943,Medium,8,9,4,8,5
4b611467f964a520f3082ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.696591,135.48689,Low,4,8,5,7,9
4b611ab5f964a520d8092ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.695081,135.51157,Medium,5,8,5,4,9
4b612227f964a520ba0a2ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.710635,135.494846,Low,6,8,8,5,6
4b612b4ff964a520d00b2ae3,Chinese Restaurant 2ae3,Chinese Restaurant,34.695781,135.497312,Low,6,9,7,8,9
4b6135c5f964a520080d2ae3,Indian Restaurant 2ae3,Indian Restaurant,34.696056,135.502901,Medium,4,8,9,8,7
4b613682f964a520160d2ae3,Office 2ae3,Office,34.695623,135.501477,Low,4,7,4,5,9
4b61374bf964a5202b0d2ae3,Building 2ae3,Building,34.690236,135.518494,Medium,4,7,8,4,9
4b613837f964a520430d2ae3,Miscellaneous Shop 2ae3,Miscellaneous Shop,34.681396,135.499856,Medium,4,6,8,9,9
4b613bbef964a520a50d2ae3,Coffee Shop 2ae3,Coffee Shop,34.691213,135.49837,Medium,6,7,5,9,9
4b613fe6f964a520130e2ae3,Convenience Store 2ae3,Convenience Store,34.6879,135.497029,Medium,4,4,8,9,4
4b6140bef964a5202b0e2ae3,Burger Joint 2ae3,Burger Joint,34.685377,135.497169,Medium,4,4,7,7,6
4b614682f964a520bf0e2ae3,Convenience Store 2ae3,Convenience Store,34.689313,135.495069,High,5,8,8,8,6
4b614ec9f964a5209e0f2ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.69003,135.51455,High,7,10,9,5,9
4b615316f964a52026102ae3,Government Building 2ae3,Government Building,34.686245,135.496638,High,8,5,4,7,7
4b61642ff964a520f1112ae3,Italian Restaurant 2ae3,Italian Restaurant,34.707848,135.498451,High,6,7,8,9,8
4b616545f964a5201e122ae3,Electronics Store 2ae3,Electronics Store,34.705207,135.495747,High,6,8,9,5,6
4b616775f964a5205a122ae3,Subway 2ae3,Subway,34.699597,135.495661,Medium,5,4,5,4,4
4b616a08f964a520b8122ae3,Building 2ae3,Building,34.699744,135.493237,Low,5,6,9,8,8
4b61701ff964a52089132ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.685939,135.517298,Low,9,6,4,5,7
4b61790ef964a520bb142ae3,Chinese Restaurant 2ae3,Chinese Restaurant,34.696967,135.486601,Medium,5,4,8,6,5
4b617d62f964a52063152ae3,BBQ Joint 2ae3,BBQ Joint,34.696682,135.485046,Low,6,5,5,9,4
4b618389f964a52052162ae3,Grocery Store 2ae3,Grocery Store,34.697148,135.511292,Low,6,6,9,8,8
4b6184c9f964a52089162ae3,Convenience Store 2ae3,Convenience Store,34.711588,135.502067,High,4,4,7,9,8
4b6186fdf964a520e1162ae3,General Entertainment 2ae3,General Entertainment,34.708452,135.499787,High,5,6,4,6,6
4b618ff9f964a520c7172ae3,Bookstore 2ae3,Bookstore,34.700007,135.496209,High,7,8,4,6,4
4b619110f964a520f8172ae3,College Academic Building 2ae3,College Academic Building,34.699807,135.493458,Low,5,7,5,4,4
4b619f38f964a520771a2ae3,Hotel 2ae3,Hotel,34.68413,135.516585,High,8,6,4,7,7
4b61bbe1f964a520661f2ae3,Park 2ae3,Park,34.685072,135.513863,Medium,9,6,8,5,5
4b621a75f964a5209f352ae3,Restaurant 2ae3,Restaurant,34.71055,135.527071,Low,9,8,7,8,7
4b62280ff964a52001392ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.70889,135.529645,Low,8,10,4,4,8
4b622867f964a5201b392ae3,Steakhouse 2ae3,Steakhouse,34.707505,135.526558,High,9,8,6,5,6
4b623946f964a520363d2ae3,Burger Joint 2ae3,Burger Joint,34.709019,135.526006,Medium,5,6,8,8,4
4b624157f964a520d33e2ae3,Caf�� 2ae3,Caf��,34.707253,135.496332,High,9,6,7,4,6
4b62487af964a52040402ae3,Subway 2ae3,Subway,34.681888,135.500586,High,6,4,8,6,8
4b624a0ff964a52091402ae3,Donut Shop 2ae3,Donut Shop,34.709389,135.526352,Low,4,8,5,7,6
4b624a7df964a520aa402ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.70897,135.525824,Low,9,7,8,6,8
4b624af3f964a520b9402ae3,Video Store 2ae3,Video Store,34.70942,135.526612,High,5,4,6,5,5
4b624b4af964a520cd402ae3,Burger Joint 2ae3,Burger Joint,34.708576,135.524967,Low,6,8,9,5,7
4b6251c7f964a5200b422ae3,Indian Restaurant 2ae3,Indian Restaurant,34.68944,135.51008,Low,5,9,8,8,7
4b6251d3f964a5200e422ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.690127,135.492303,Low,5,8,9,6,4
4b62534df964a5205e422ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.69627,135.472024,High,4,6,5,6,8
4b625538f964a520d6422ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.697775,135.49498,Low,6,10,6,8,5
4b625784f964a5203a432ae3,Caf�� 2ae3,Caf��,34.687727,135.50586,High,4,5,7,7,9
4b62590ff964a5207c432ae3,City Hall 2ae3,City Hall,34.705682,135.510535,Low,8,8,9,7,7
4b625926f964a52083432ae3,Indian Restaurant 2ae3,Indian Restaurant,34.682757,135.494059,Medium,7,5,7,6,4
4b625c3df964a52031442ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.699928,135.500389,Low,7,10,4,4,9
4b625cd9f964a52052442ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.699582,135.500486,High,4,9,5,6,5
4b626029f964a520f7442ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.699855,135.509701,Low,5,9,8,7,7
4b62608ef964a5200a452ae3,Shrine 2ae3,Shrine,34.699738,135.509051,High,6,6,7,8,7
4b62611cf964a52021452ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.703694,135.498655,High,8,6,4,9,6
4b6262a7f964a52060452ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.703094,135.498161,Low,6,5,5,5,9
4b6262aef964a52061452ae3,Government Building 2ae3,Government Building,34.687137,135.517988,High,5,8,7,4,6
4b62744ff964a52043482ae3,Hotel 2ae3,Hotel,34.701837,135.496324,Low,8,4,6,10,6
4b628494f964a520374a2ae3,Diner 2ae3,Diner,34.699002,135.499288,Medium,7,5,9,7,9
4b62867ef964a5205f4a2ae3,Bookstore 2ae3,Bookstore,34.69041,135.516626,High,6,6,6,4,9
4b6286fcf964a520714a2ae3,Caf�� 2ae3,Caf��,34.689797,135.506409,High,7,7,8,8,8
4b62a02ef964a5203e4d2ae3,Bank 2ae3,Bank,34.697886,135.510752,High,6,7,9,6,4
4b62a6faf964a520f44d2ae3,Korean Restaurant 2ae3,Korean Restaurant,34.69342,135.485525,High,8,6,6,4,5
4b62aaecf964a520684e2ae3,Burger Joint 2ae3,Burger Joint,34.694117,135.495367,Medium,7,9,5,8,6
4b62b00ff964a520004f2ae3,Grocery Store 2ae3,Grocery Store,34.704628,135.511183,Medium,4,4,7,5,7
4b62b030f964a520094f2ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.689513,135.49408,Low,6,7,9,4,4
4b62b070f964a520144f2ae3,Grocery Store 2ae3,Grocery Store,34.702477,135.513246,High,8,8,6,9,5
4b62b23df964a5205d4f2ae3,Mall 2ae3,Mall,34.702662,135.501835,High,7,6,8,7,8
4b62b2b0f964a5206f4f2ae3,Food Truck 2ae3,Food Truck,34.710155,135.511151,Medium,7,5,6,7,9
4b62b32df964a520834f2ae3,Restaurant 2ae3,Restaurant,34.704417,135.511361,Low,4,9,9,4,9
4b62b393f964a520924f2ae3,Indian Restaurant 2ae3,Indian Restaurant,34.704776,135.511691,Medium,7,7,7,4,9
4b62b421f964a5209f4f2ae3,Fried Chicken Joint 2ae3,Fried Chicken Joint,34.705328,135.511603,Medium,4,7,9,9,8
4b62b49cf964a520b34f2ae3,Donut Shop 2ae3,Donut Shop,34.703004,135.511409,Low,8,5,6,8,4
4b62b82ef964a5203b502ae3,Chinese Restaurant 2ae3,Chinese Restaurant,34.681309,135.493694,High,8,5,9,5,9
4b62cc1cf964a5201b532ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.698966,135.499191,High,9,6,8,4,4
4b62cc73f964a5202b532ae3,Liquor Store 2ae3,Liquor Store,34.707464,135.512638,Medium,7,9,4,6,9
4b62d2e2f964a5202a542ae3,Office 2ae3,Office,34.687412,135.511557,Medium,6,4,4,7,4
4b62d398f964a52047542ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.706118,135.510821,Medium,9,9,9,7,7
4b62d4b9f964a5207f542ae3,Steakhouse 2ae3,Steakhouse,34.698525,135.495147,Low,4,5,5,7,4
4b62d79bf964a52008552ae3,City Hall 2ae3,City Hall,34.68634,135.520342,Low,5,4,4,4,8
4b62db7cf964a520c7552ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.689858,135.504406,Medium,9,4,8,7,5
4b62dbd6f964a520d5552ae3,Sushi Restaurant 2ae3,Sushi Restaurant,34.70777,135.511581,High,9,5,9,5,9
4b62de21f964a52062562ae3,Hotel 2ae3,Hotel,34.699945,135.495908,High,5,5,3,7,7
4b62e33df964a5205d572ae3,Building 2ae3,Building,34.687628,135.506635,Low,4,6,8,6,6
4b62e5cbf964a520d2572ae3,Building 2ae3,Building,34.688586,135.506852,Low,9,4,9,4,4
4b62e5ddf964a520d6572ae3,Arcade 2ae3,Arcade,34.701489,135.500355,High,5,7,5,7,9
4b62e7a7f964a52027582ae3,Building 2ae3,Building,34.689901,135.506788,Low,7,9,6,6,7
4b6391e5f964a52019842ae3,Bar 2ae3,Bar,34.700851,135.500443,High,9,9,4,9,5
4b6394f5f964a520cf842ae3,Train Station 2ae3,Train Station,34.705195,135.499128,Medium,6,4,7,5,9
4b639da0f964a52037872ae3,Indian Restaurant 2ae3,Indian Restaurant,34.698966,135.49947,Low,6,5,9,7,7
4b63a5f7f964a52092892ae3,Convenience Store 2ae3,Convenience Store,34.709251,135.527158,Medium,8,4,8,6,5
4b63a705f964a520da892ae3,Office 2ae3,Office,34.697386,135.48769,Low,6,9,7,8,8
4b63a8fdf964a520638a2ae3,Conference Room 2ae3,Conference Room,34.702671,135.506456,Low,8,6,7,5,9
4b63a91bf964a5206e8a2ae3,Caf�� 2ae3,Caf��,34.710669,135.499193,Medium,5,6,9,8,4
4b63b18ef964a520808c2ae3,Bakery 2ae3,Bakery,34.684593,135.494221,Medium,6,6,7,5,6
4b63b4adf964a5203b8d2ae3,Food Court 2ae3,Food Court,34.703377,135.498075,Low,6,8,8,9,4
4b63bd5bf964a520308f2ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.69303,135.475754,Medium,7,6,9,7,5
4b63c2dcf964a52057902ae3,Restaurant 2ae3,Restaurant,34.700766,135.496638,High,8,7,8,7,7
4b63d69ef964a520b2932ae3,Caf�� 2ae3,Caf��,34.689201,135.501641,High,7,9,7,7,5
4b63dfb0f964a52039952ae3,Office 2ae3,Office,34.698802,135.487066,Medium,4,6,4,7,5
4b63e068f964a52058952ae3,Gym 2ae3,Gym,34.708148,135.49917,High,8,5,7,5,5
4b63eb2cf964a5200c972ae3,Bar 2ae3,Bar,34.707529,135.514075,High,9,9,4,6,6
4b63ee2af964a52089972ae3,Movie Theater 2ae3,Movie Theater,34.705264,135.490576,High,5,9,8,7,6
4b63f694f964a520f4982ae3,Record Shop 2ae3,Record Shop,34.70694,135.499197,Low,8,5,8,4,6
4b63f8b6f964a5205f992ae3,Hotel 2ae3,Hotel,34.699932,135.496868,High,5,7,7,7,7
4b63fc80f964a5200f9a2ae3,Burger Joint 2ae3,Burger Joint,34.719683,135.480629,High,9,9,5,8,8
4b640d5ef964a520019d2ae3,Coffee Shop 2ae3,Coffee Shop,34.704817,135.490134,Medium,10,8,4,9,10
4b6413cdf964a520019e2ae3,Restaurant 2ae3,Restaurant,34.705643,135.497918,High,7,8,9,4,7
4b641a39f964a520219f2ae3,Ice Cream Shop 2ae3,Ice Cream Shop,34.702993,135.499264,Low,5,9,4,6,4
4b641e56f964a520e69f2ae3,Beer Garden 2ae3,Beer Garden,34.69879,135.492861,Low,4,7,5,6,8
4b642496f964a5200ea12ae3,Bar 2ae3,Bar,34.702931,135.512795,Medium,10,4,6,7,8
4b64264ff964a5205aa12ae3,Bar 2ae3,Bar,34.700296,135.500715,Low,8,5,5,9,9
4b642f4ef964a52012a32ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.698217,135.486848,Low,5,8,5,7,9
4b642fdaf964a5202aa32ae3,Japanese Restaurant 2ae3,Japanese Restaurant,34.706741,135.498676,High,4,4,8,7,6
4b643893f964a520cca42ae3,Coffee Shop 2ae3,Coffee Shop,34.683815,135.506192,High,8,4,4,9,8
4b644700f964a520eba72ae3,Indie Movie Theater 2ae3,Indie Movie Theater,34.706995,135.504176,Low,7,4,6,8,8
4b64a8e9f964a5205ac62ae3,Coffee Shop 2ae3,Coffee Shop,34.701141,135.496493,Medium,8,8,4,4,8
4b64cebcf964a520a0d12ae3,Arcade 2ae3,Arcade,34.699478,135.499644,Medium,7,9,7,6,8
4b64e5c7f964a52050d82ae3,Library 2ae3,Library,34.716192,135.481054,High,7,5,9,5,4
4b64ed9ef964a52063da2ae3,General Entertainment 2ae3,General Entertainment,34.704616,135.510312,Low,8,7,5,8,4
4b64f0f0f964a52041db2ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.702215,135.505987,High,6,10,8,7,6
4b64f264f964a52097db2ae3,Hotel 2ae3,Hotel,34.695628,135.498274,Medium,8,4,2,8,9
4b64f85df964a520f5dc2ae3,Burger Joint 2ae3,Burger Joint,34.696591,135.486802,Low,7,5,7,8,5
4b650867f964a5208fe02ae3,Park 2ae3,Park,34.714918,135.496896,High,6,6,9,5,4
4b650a6ef964a52006e12ae3,Movie Theater 2ae3,Movie Theater,34.707945,135.499856,High,5,8,4,6,5
4b65105df964a52041e22ae3,Ramen /  Noodle House 2ae3,Ramen /  Noodle House,34.697943,135.49902,Medium,7,10,7,8,8
4b6510f5f964a52067e22ae3,Train Station 2ae3,Train Station,34.709727,135.492979,High,7,5,5,7,5
4b651328f964a520eee22ae3,Caf�� 2ae3,Caf��,34.704717,135.499166,Medium,8,4,8,9,8
4b651423f964a52022e32ae3,Coffee Shop 2ae3,Coffee Shop,34.695499,135.511718,Medium,10,5,4,5,7
4b651918f964a52010e42ae3,Post Office 2ae3,Post Office,34.699,135.497122,Low,5,9,5,5,4
4b651c09f964a5209de42ae3,Cupcake Shop 2ae3,Cupcake Shop,34.691974,135.497154,Low,5,4,7,6,4
4b653320f964a5209de82ae3,Asian Restaurant 2ae3,Asian Restaurant,34.70784,135.498242,High,9,7,4,4,6
4b653c4cf964a52009ea2ae3,Chinese Restaurant 2ae3,Chinese Restaurant,34.705462,135.51192,Medium,9,8,8,4,5
4b6556b9f964a520c9ed2ae3,Caf�� 2ae3,Caf��,34.699972,135.497174,Medium,9,7,5,5,9
4b655b07f964a5204aee2ae3,Sake Bar 2ae3,Sake Bar,34.705004,135.501861,Low,6,4,3,4,8
4b656aacf964a520efef2ae3,Indian Restaurant 2ae3,Indian Restaurant,34.68251,135.487969,Low,4,8,8,4,6
4b657215f964a520cef02ae3,Grocery Store 2ae3,Grocery Store,34.683321,135.487711,Medium,7,5,8,9,9
4b6580c9f964a5209cf22ae3,Karaoke Bar 2ae3,Karaoke Bar,34.702832,135.50254,Low,9,9,5,9,5
4b65b5b1f964a520fcfa2ae3,Convenience Store 2ae3,Convenience Store,34.706984,135.500865,High,5,8,4,6,8
4b65b75ff964a5206efb2ae3,Diner 2ae3,Diner,34.697987,135.494691,Medium,6,4,9,9,4
4b65de05f964a520e2042be3,Internet Cafe 2be3,Internet Cafe,34.70717,135.497747,Low,9,4,7,5,9
4b65edf4f964a52008092be3,Chinese Restaurant 2be3,Chinese Restaurant,34.711112,135.511134,High,6,7,8,4,4
4b66287ff964a520d1162be3,Dentist's Office 2be3,Dentist's Office,34.710596,135.493601,Medium,4,4,6,7,9
4b663ae9f964a520f2192be3,Office 2be3,Office,34.695543,135.493605,High,5,6,6,9,9
4b664714f964a520df1b2be3,Japanese Restaurant 2be3,Japanese Restaurant,34.698961,135.499289,High,5,5,9,4,6
4b664b25f964a520ab1c2be3,Japanese Restaurant 2be3,Japanese Restaurant,34.688677,135.507229,Medium,8,5,5,9,7
4b6651e8f964a520cf1d2be3,Japanese Restaurant 2be3,Japanese Restaurant,34.695711,135.499932,High,8,8,5,4,7
4b6651fdf964a520d71d2be3,Japanese Restaurant 2be3,Japanese Restaurant,34.696227,135.49902,Low,8,5,8,7,7
4b6652e7f964a520f71d2be3,Indian Restaurant 2be3,Indian Restaurant,34.688872,135.51181,Low,6,9,9,5,7
4b665f6ef964a520641f2be3,Burger Joint 2be3,Burger Joint,34.691856,135.502067,Low,6,6,8,8,6
4b6662b5f964a520c81f2be3,Post Office 2be3,Post Office,34.687098,135.505591,High,8,7,4,7,6
4b666c1df964a520f5202be3,Train Station 2be3,Train Station,34.693956,135.495329,Low,6,7,8,8,9
4b667081f964a5206e212be3,Post Office 2be3,Post Office,34.688784,135.496542,High,6,5,9,8,7
4b667899f964a52019222be3,Gift Shop 2be3,Gift Shop,34.699881,135.497513,Low,8,7,9,6,8
4b668107f964a520d8222be3,Bakery 2be3,Bakery,34.690467,135.516617,Medium,7,6,5,7,9
4b669086f964a5204f242be3,Bar 2be3,Bar,34.696752,135.499377,High,7,5,3,8,7
4b66a152f964a520f5252be3,Ramen /  Noodle House 2be3,Ramen /  Noodle House,34.710252,135.507691,High,5,6,9,5,7
4b66b1e6f964a520b1272be3,Diner 2be3,Diner,34.703825,135.500514,Low,5,8,4,5,8
4b66b62bf964a5204c282be3,Japanese Restaurant 2be3,Japanese Restaurant,34.707512,135.513141,Medium,5,7,7,7,9
4b66b690f964a52060282be3,Liquor Store 2be3,Liquor Store,34.71109,135.495565,Low,9,4,7,8,5
4b66bd3af964a52037292be3,Caf� 2be3,Caf�,34.704228,135.499326,Low,6,8,9,9,8
4b66bde6f964a52052292be3,Caf�� 2be3,Caf��,34.699419,135.49569,Medium,9,7,4,5,4
4b66c0d6f964a520b4292be3,Arcade 2be3,Arcade,34.702673,135.501058,Medium,5,5,4,8,5
4b66d90ff964a5203f2d2be3,Convenience Store 2be3,Convenience Store,34.696557,135.501729,Low,4,5,6,8,7
4b66dc98f964a520c92d2be3,Convenience Store 2be3,Convenience Store,34.686206,135.502549,Medium,5,6,7,7,5
4b66ee0af964a520c8302be3,Indian Restaurant 2be3,Indian Restaurant,34.712434,135.510627,Low,4,5,6,7,5
4b66ee72f964a520e6302be3,Ramen /  Noodle House 2be3,Ramen /  Noodle House,34.709439,135.515577,High,4,7,8,3,6
4b66eeaaf964a520fb302be3,Ramen /  Noodle House 2be3,Ramen /  Noodle House,34.709855,135.515795,Low,7,7,4,7,4
4b66f5e1f964a5206f322be3,Convenience Store 2be3,Convenience Store,34.709409,135.49652,High,9,8,6,7,6
4b6787d5f964a520f7532be3,Post Office 2be3,Post Office,34.687331,135.492043,Low,5,4,9,8,8
4b67988ff964a520d3562be3,Japanese Restaurant 2be3,Japanese Restaurant,34.687148,135.492003,Medium,4,9,4,5,6
4b679b3ff964a5206a572be3,Chinese Restaurant 2be3,Chinese Restaurant,34.695491,135.495243,High,8,5,6,5,9
4b679b9bf964a5207e572be3,Japanese Restaurant 2be3,Japanese Restaurant,34.695868,135.497501,Medium,8,4,4,6,7
4b679ba0f964a52081572be3,Indian Restaurant 2be3,Indian Restaurant,34.701023,135.496836,High,9,6,7,5,9
